FPR,TPR,Threshold
0.13470390421903694,0.9523103882928029,0.9336
0.13470390421903694,0.9523595781965751,0.933
0.1347754537432326,0.9524026193623759,0.9326
0.13484700326742827,0.952427214314262,0.932
0.13494240263302248,0.9524641067420911,0.9316
0.13496625247442104,0.9524948504319488,0.931
0.1350378019986167,0.952531742859778,0.9307
0.13506165184001526,0.9525501890736926,0.93
0.13510935152281237,0.9525870815015218,0.9297
0.13515705120560947,0.9526178251913795,0.929
0.13518090104700803,0.9526731638331233,0.9287
0.13520475088840658,0.9526916100470378,0.928
0.13522860072980514,0.9527223537368955,0.9277
0.1353001502540008,0.9527407999508101,0.9272
0.1353478499367979,0.9527838411166109,0.927
0.13537169977819646,0.95282073354444,0.9263
0.13539554961959502,0.9528268822824115,0.926
0.13541939946099357,0.9528576259722692,0.9253
0.13544324930239213,0.9528760721861838,0.925
0.13544324930239213,0.9529437083038707,0.9243
0.13549094898518924,0.9529990469456144,0.924
0.13553864866798634,0.9529990469456144,0.9233
0.1355624985093849,0.9530297906354721,0.923
0.1355624985093849,0.9530482368493867,0.9224
0.13558634835078348,0.9530605343253298,0.922
0.13558634835078348,0.9530851292772159,0.9214
0.13565789787497914,0.9530974267531589,0.921
0.1356817477163777,0.9531343191809881,0.9204
0.13570559755777625,0.9531404679189597,0.92
0.13580099692337047,0.9531589141328742,0.9194
0.13584869660616758,0.9531958065607035,0.919
0.13584869660616758,0.953214252774618,0.9185
0.13592024613036324,0.9532388477265041,0.918
0.13596794581316035,0.9532449964644757,0.9175
0.13601564549595746,0.9532572939404187,0.917
0.13606334517875457,0.9532634426783902,0.9165
0.13606334517875457,0.9532757401543334,0.916
0.13611104486155168,0.9532818888923048,0.9155
0.13613489470295023,0.9532941863682479,0.915
0.1361587445443488,0.953318781320134,0.9146
0.13618259438574734,0.9533249300581056,0.914
0.13618259438574734,0.9533495250099917,0.9136
0.1362064442271459,0.9533495250099917,0.9126
0.136254143909943,0.9533679712239063,0.912
0.136254143909943,0.9533741199618778,0.9116
0.1363018435927401,0.9533802686998494,0.911
0.13632569343413867,0.9533864174378209,0.9106
0.13639724295833433,0.9533987149137639,0.91
0.13642109279973288,0.9534294586036216,0.9097
0.13644494264113144,0.9534479048175362,0.909
0.13654034200672566,0.9534724997694223,0.9087
0.13654034200672566,0.953490945983337,0.908
0.13661189153092132,0.9535093921972515,0.9077
0.13663574137231987,0.9535339871491376,0.907
0.13663574137231987,0.9535462846250807,0.9067
0.13665959121371843,0.9535647308389953,0.9062
0.13670729089651554,0.9535647308389953,0.906
0.13675499057931265,0.9535770283149384,0.905
0.13675499057931265,0.9535831770529098,0.9043
0.1368265401035083,0.9535893257908814,0.904
0.1368265401035083,0.953595474528853,0.9033
0.1368265401035083,0.9536200694807391,0.9023
0.1368265401035083,0.9536446644326252,0.902
0.13685038994490686,0.9536508131705967,0.9014
0.13687423978630542,0.9536815568604544,0.901
0.13692193946910253,0.953687705598426,0.9004
0.13692193946910253,0.953700003074369,0.8994
0.13696963915189964,0.9537123005503121,0.899
0.1369934889932982,0.9537245980262551,0.8984
0.13701733883469674,0.9537245980262551,0.898
0.13701733883469674,0.9537368955021982,0.8975
0.13701733883469674,0.9537614904540843,0.897
0.13701733883469674,0.9537676391920559,0.8965
0.1370411886760953,0.9537737879300273,0.895
0.1370411886760953,0.953792234143942,0.894
0.1370411886760953,0.9537983828819135,0.8936
0.1370411886760953,0.9538106803578565,0.893
0.1370411886760953,0.9538168290958281,0.892
0.1370411886760953,0.9538291265717711,0.8916
0.1370411886760953,0.9538414240477142,0.8906
0.13706503851749385,0.9538537215236572,0.89
0.1370888883588924,0.9538721677375719,0.8896
0.1370888883588924,0.9538906139514864,0.889
0.1370888883588924,0.953909060165401,0.8877
0.13711273820029096,0.9539152089033726,0.887
0.13711273820029096,0.9539275063793157,0.886
0.13713658804168952,0.9539336551172872,0.8857
0.13713658804168952,0.9539398038552587,0.8853
0.13716043788308807,0.9539398038552587,0.885
0.13716043788308807,0.9539459525932302,0.8843
